ANO,MES,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.14,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,6240.00,0.00,2500.00,0.00,0.00,0.00,0.00,0.00,8341.00,8341.00,8341.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,16500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15722.06,15507.71,15507.71,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.33,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,0.00,0.00,0.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.35,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1400.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,1600.00,1600.00,1600.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.36,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,6.30,6.30,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,46498.00,0.00,380.46,0.00,0.00,0.00,0.00,0.00,46703.86,46703.86,43853.06,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.40,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,39002.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37484.52,37484.52,34396.92,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.47,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,582.11,582.11,582.11,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.92,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2019,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA DA FAZENDA,3.3.90.93,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1800.00,1800.00,1800.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.1.90.05,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,7300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6903.16,6903.16,6903.16,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.1.90.11,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,453226.58,0.00,35000.00,0.00,0.00,0.00,0.00,0.00,484389.22,484389.22,484389.22,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.3.90.14,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2313.00,2313.00,2313.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,4200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3344.60,3344.60,3344.60,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.3.90.33,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.3.90.36,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.40,157.40,157.40,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,167617.58,0.00,0.00,0.00,0.00,20000.00,0.00,0.00,135737.17,130726.27,120580.68,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.3.90.40,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,25487.28,0.00,25000.00,0.00,0.00,0.00,0.00,0.00,50055.15,50055.15,45932.11,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.3.90.47,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,68.00,68.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.3.90.92,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,293.31,293.31,293.31,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2020,MANUTENÇÃO DA TRIBUTAÇÃO,3.3.90.93,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,9934.22,0.00,0.00,0.00,0.00,7860.00,0.00,0.00,293.23,293.23,293.23,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2023,MANUTENÇÃO E REFORMA DOS PREDIOS PUBLICOS,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,81832.00,0.00,71000.00,0.00,0.00,9432.58,0.00,0.00,126048.63,120872.85,120302.85,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2023,MANUTENÇÃO E REFORMA DOS PREDIOS PUBLICOS,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,5303.00,0.00,38800.00,0.00,0.00,0.00,0.00,0.00,41424.95,34600.73,34600.73,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2023,MANUTENÇÃO E REFORMA DOS PREDIOS PUBLICOS,4.4.90.51,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,5000.00,0.00,1432.58,0.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2024,MANUTENÇÃO DA UNIDADE - DMER,3.1.90.05,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,18025.77,0.00,1200.00,0.00,0.00,0.00,0.00,0.00,19110.96,19110.96,19110.96,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2024,MANUTENÇÃO DA UNIDADE - DMER,3.1.90.11,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,732492.12,0.00,6000.00,0.00,0.00,0.00,0.00,0.00,732925.70,732925.70,732925.70,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2024,MANUTENÇÃO DA UNIDADE - DMER,3.3.90.14,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1561.00,1561.00,1561.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2024,MANUTENÇÃO DA UNIDADE - DMER,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,75688.00,0.00,0.00,0.00,0.00,63400.00,0.00,0.00,6312.17,6312.17,6312.17,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2024,MANUTENÇÃO DA UNIDADE - DMER,3.3.90.36,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1857.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2024,MANUTENÇÃO DA UNIDADE - DMER,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,14968.96,0.00,0.00,0.00,0.00,10000.00,0.00,0.00,3154.08,3154.08,3154.08,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2042,MANUTENÇÃO DOS SERVIÇOS DE COMUNICAÇÃO,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2042,MANUTENÇÃO DOS SERVIÇOS DE COMUNICAÇÃO,3.3.90.36,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2042,MANUTENÇÃO DOS SERVIÇOS DE COMUNICAÇÃO,3.3.90.40,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,23879.00,0.00,0.00,0.00,0.00,8700.00,0.00,0.00,11905.74,11905.74,11322.18,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2042,MANUTENÇÃO DOS SERVIÇOS DE COMUNICAÇÃO,3.3.90.47,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,3,SECRETARIA MUNICIPAL DA ADMINISTRAÇÃO,1,SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2043,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES - SECRETARIA DE ADMINISTRAÇÃO,4.4.90.52,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8750.00,8750.00,8750.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2141,MANUT DE ATV DA SECRETARIA DE COORDENAÇÃO E PLANEJAMENTO,3.1.90.05,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1190.59,0.00,100.00,0.00,0.00,0.00,0.00,0.00,1218.44,1218.44,1218.44,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2141,MANUT DE ATV DA SECRETARIA DE COORDENAÇÃO E PLANEJAMENTO,3.1.90.11,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,323339.96,0.00,15000.00,0.00,0.00,0.00,0.00,0.00,335800.44,335800.44,335800.44,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2141,MANUT DE ATV DA SECRETARIA DE COORDENAÇÃO E PLANEJAMENTO,3.3.90.14,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,5000.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,5758.00,5758.00,5758.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2141,MANUT DE ATV DA SECRETARIA DE COORDENAÇÃO E PLANEJAMENTO,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,16852.45,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,11884.89,11470.35,11470.35,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2141,MANUT DE ATV DA SECRETARIA DE COORDENAÇÃO E PLANEJAMENTO,3.3.90.33,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2141,MANUT DE ATV DA SECRETARIA DE COORDENAÇÃO E PLANEJAMENTO,3.3.90.36,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,2000.00,0.00,0.00,0.00,0.00,0.00,1885.60,1885.60,1885.60,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2141,MANUT DE ATV DA SECRETARIA DE COORDENAÇÃO E PLANEJAMENTO,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,20739.13,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,14816.02,14816.02,14816.02,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2141,MANUT DE ATV DA SECRETARIA DE COORDENAÇÃO E PLANEJAMENTO,3.3.90.47,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,62.00,62.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2141,MANUT DE ATV DA SECRETARIA DE COORDENAÇÃO E PLANEJAMENTO,3.3.90.93,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1800.00,1800.00,1800.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,4,SECRETARIA MUNICIPAL DA FAZENDA,1,SECRETARIA MUNICIPAL DA FAZENDA,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2188,AUXILIO ALIMENTAÇÃO SERVIDORES,3.3.90.46,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,33592.00,0.00,1833.00,0.00,0.00,1500.00,0.00,0.00,33925.00,33925.00,33925.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2188,AUXILIO ALIMENTAÇÃO SERVIDORES,3.3.90.46,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,11861.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11040.00,11040.00,11040.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,2,GABINETE DO PREFEIT0,1,GABINETE DO PREFEITO,PRM,4,Administração,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2188,AUXILIO ALIMENTAÇÃO SERVIDORES,3.3.90.46,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,14540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11500.00,11500.00,11500.00,0.00,0.00,0.00
